id,degree_x,degree_centrality_x,betweenness_centrality_x,eigenvector_centrality,closeness_centrality,label,degree_y,degree_centrality_y,betweenness_centrality_y,community
Oliver Goodenough,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Oliver Goodenough,33,0.0296495956873315,0.0,6
Paul Romer,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Paul Romer,33,0.0296495956873315,0.0,6
Paul Zak,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Paul Zak,33,0.0296495956873315,0.0,6
Peter J Richerson,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Peter J Richerson,33,0.0296495956873315,0.0,6
Rob Hanson,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Rob Hanson,33,0.0296495956873315,0.0,6
Roger Edelen,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Roger Edelen,33,0.0296495956873315,0.0,6
Terry Anderson,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Terry Anderson,33,0.0296495956873315,0.0,6
Tim Kane,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Tim Kane,33,0.0296495956873315,0.0,6
president@usfca.edu,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,president@usfca.edu,33,0.0296495956873315,0.0,6
Vincenzo lozzo,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Vincenzo lozzo,1,0.0008984725965858,0.0,0
Jide Zeitlin,2,0.0017969451931716084,0.0,0.01275351050263829,0.4662870023614722,Jide Zeitlin,2,0.0017969451931716,0.0,2
Comms Alert,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Comms Alert,3,0.0026954177897574,0.0,2
Jason Miller,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Jason Miller,3,0.0026954177897574,0.0,2
Alexandra Preate,2,0.0017969451931716084,0.0,0.01275351050263829,0.4662870023614722,Alexandra Preate,2,0.0017969451931716,0.0,2
Alfredo Rodriguez,7,0.006289308176100629,0.0,0.018287998634704802,0.4685676413236671,Alfredo Rodriguez,7,0.0062893081761006,0.0,0
Scott J. Link,19,0.017070979335130278,1.4898532358149568e-05,0.030396263022214907,0.4721364808857201,Scott J. Link,19,0.0170709793351302,1.4898532358149568e-05,0
Uma Sanghvi,7,0.006289308176100629,0.0,0.018287998634704802,0.4685676413236671,Uma Sanghvi,7,0.0062893081761006,0.0,0
Fareed Zakaria GPS,2,0.0017969451931716084,0.0,0.012362305059433724,0.4662870023614722,Fareed Zakaria GPS,2,0.0017969451931716,0.0,0
Andrew M Grossman,4,0.0035938903863432167,0.0,0.015249540284614014,0.4675282277448657,Andrew M Grossman,4,0.0035938903863432,0.0,2
David Rivkin,5,0.004492362982929021,4.0398947688210616e-07,0.015594106653309377,0.46773574138345636,David Rivkin,5,0.004492362982929,4.039894768821062e-07,2
Andrew Grossman,4,0.0035938903863432167,0.0,0.015249540284614014,0.4675282277448657,Andrew Grossman,4,0.0035938903863432,0.0,2
Paul Barred,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Paul Barred,3,0.0026954177897574,0.0,1
Maria Luisa,6,0.005390835579514825,8.079789537642123e-07,0.014176540674121696,0.4671137523656592,Maria Luisa,6,0.0053908355795148,8.079789537642123e-07,2
Preate Alexandra,5,0.004492362982929021,0.0,0.013763625370502516,0.466906790135989,Preate Alexandra,5,0.004492362982929,0.0,2
Steve Bannon I,6,0.005390835579514825,1.6159579075284244e-06,0.014410564395308335,0.4671137523656592,Steve Bannon I,6,0.0053908355795148,1.6159579075284244e-06,2
Juleanna Glover,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Juleanna Glover,1,0.0008984725965858,0.0,0
Anders Corr,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Anders Corr,3,0.0026954177897574,0.0,2
Fanell Red,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Fanell Red,3,0.0026954177897574,0.0,2
BS Stern,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,BS Stern,1,0.0008984725965858,0.0,0
Peter Thomas Roth,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Peter Thomas Roth,1,0.0008984725965858,0.0,0
Matt Williams,5,0.004492362982929021,2.092458316158601e-06,0.017021087438458163,0.46773574138345636,Matt Williams,5,0.004492362982929,2.092458316158601e-06,0
Tracie Morrissey,3,0.0026954177897574125,0.0,0.013411736157435634,0.4664934153771258,Tracie Morrissey,3,0.0026954177897574,0.0,0
Brian Heberlig,3,0.0026954177897574125,0.0,0.013680626497795405,0.4664934153771258,Brian Heberlig,3,0.0026954177897574,0.0,2
Nicholas Silverman,3,0.0026954177897574125,0.0,0.013680626497795405,0.4664934153771258,Nicholas Silverman,3,0.0026954177897574,0.0,2
Tim Zagat,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Tim Zagat,1,0.0008984725965858,0.0,0
Dan Fleuette,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Dan Fleuette,3,0.0026954177897574,0.0,2
Sean Banno,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Sean Banno,3,0.0026954177897574,0.0,2
Jakob Kollhofer,5,0.004492362982929021,2.6932631792140406e-06,0.01337598772079464,0.46835938903863433,Jakob Kollhofer,5,0.004492362982929,2.6932631792140406e-06,12
Lawrence Kraus,3,0.0026954177897574125,0.0,0.012680426828078004,0.4664934153771258,Lawrence Kraus,3,0.0026954177897574,0.0,12
Michael Braun,5,0.004492362982929021,2.6932631792140406e-06,0.01337598772079464,0.46835938903863433,Michael Braun,5,0.004492362982929,2.6932631792140406e-06,12
Neal Kassel,2,0.0017969451931716084,0.0,0.012409455178842725,0.4662870023614722,Neal Kassel,2,0.0017969451931716,0.0,19
Neal Kassell,3,0.0026954177897574125,0.0,0.01386125666983698,0.4664934153771258,Neal Kassell,3,0.0026954177897574,0.0,19
Eric Maskin,1,0.0008984725965858042,0.0,0.0012631688552744822,0.32197024910996863,Eric Maskin,1,0.0008984725965858,0.0,0
Maskin Eric,2,0.0017969451931716084,0.0,0.013325158976856922,0.4667000112209598,Maskin Eric,2,0.0017969451931716,0.0,0
Aaron Blake,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Aaron Blake,10,0.008984725965858,0.0,15
Aziza,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Aziza,10,0.008984725965858,0.0,15
Bob Woodward,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Bob Woodward,10,0.008984725965858,0.0,15
Evelyn Duffy,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Evelyn Duffy,10,0.008984725965858,0.0,15
Hope Hicks,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Hope Hicks,10,0.008984725965858,0.0,15
Jens Stoltenberg,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Jens Stoltenberg,10,0.008984725965858,0.0,15
Kellyanne Conway,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Kellyanne Conway,10,0.008984725965858,0.0,15
President Trump,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,President Trump,10,0.008984725965858,0.0,15
Raj Shah,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Raj Shah,10,0.008984725965858,0.0,15
Senator Lindsey Graham,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Senator Lindsey Graham,10,0.008984725965858,0.0,15
Tom Jacques,3,0.0026954177897574125,0.0,0.01275737782313394,0.4664934153771258,Tom Jacques,3,0.0026954177897574,0.0,13
Reii Weingarten,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Reii Weingarten,1,0.0008984725965858,0.0,0
A Barrett,2,0.0017969451931716084,0.0,0.0010268453350310285,0.3224628596502225,A Barrett,2,0.0017969451931716,0.0,0
Anthony,2,0.0017969451931716084,0.0,0.0010268453350310285,0.3224628596502225,Anthony,2,0.0017969451931716,0.0,0
J,40,0.03593890386343217,0.00563166161237641,0.04339059112807199,0.481851223290776,J,40,0.0359389038634321,0.0056316616123764,0
MARK TRAMO,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,MARK TRAMO,1,0.0008984725965858,0.0,0
Andrew Dubinsky,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Andrew Dubinsky,8,0.0071877807726864,0.0,1
Brett Nelson,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Brett Nelson,8,0.0071877807726864,0.0,1
Judie Taylor,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Judie Taylor,8,0.0071877807726864,0.0,1
Mary Rich,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Mary Rich,8,0.0071877807726864,0.0,1
Maziar Minovi,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Maziar Minovi,8,0.0071877807726864,0.0,1
Michael Murdoch,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Michael Murdoch,8,0.0071877807726864,0.0,1
Sharmin Mossavar-Rahmani,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Sharmin Mossavar-Rahmani,8,0.0071877807726864,0.0,1
Jordan Fabian,2,0.0017969451931716084,0.0,0.012362305059433724,0.4662870023614722,Jordan Fabian,2,0.0017969451931716,0.0,0
Edward Rod Larsen,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Edward Rod Larsen,1,0.0008984725965858,0.0,0
Keyu Jin,2,0.0017969451931716084,0.0,0.002266275172301861,0.3278807172796911,Keyu Jin,2,0.0017969451931716,0.0,0
Adam Klasfeld,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Adam Klasfeld,2,0.0017969451931716,0.0,0
Scott J. Lin,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Scott J. Lin,2,0.0017969451931716,0.0,0
The Daily Beast: PM Cheat Sheet,2,0.0017969451931716084,0.0,0.012452380082097519,0.471291871796479,The Daily Beast: PM Cheat Sheet,2,0.0017969451931716,0.0,5
The Daily Beast: AM Cheat Sheet,3,0.0026954177897574125,0.0,0.0029717692416370615,0.33475496357589807,The Daily Beast: AM Cheat Sheet,3,0.0026954177897574,0.0,5
Robert Grusky,2,0.0017969451931716084,0.0,0.01275351050263829,0.4662870023614722,Robert Grusky,2,0.0017969451931716,0.0,2
Renata B,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Renata B,1,0.0008984725965858,0.0,0
Caryl Ratner,3,0.0026954177897574125,0.0,0.0004206448731888175,0.3220686507753445,Caryl Ratner,3,0.0026954177897574,0.0,5
Danny Goldberg,5,0.004492362982929021,3.153899971755659e-05,0.0008880706773119802,0.3245483909260632,Danny Goldberg,5,0.004492362982929,3.153899971755659e-05,5
Kevin Bright I,3,0.0026954177897574125,0.0,0.0004206448731888175,0.3220686507753445,Kevin Bright I,3,0.0026954177897574,0.0,5
Jack Browning,8,0.0071877807726864335,0.0,0.01036475829123347,0.3538645484677391,Jack Browning,8,0.0071877807726864,0.0,0
Kimberly Homan,8,0.0071877807726864335,0.0,0.01036475829123347,0.3538645484677391,Kimberly Homan,8,0.0071877807726864,0.0,0
Robert Balin,8,0.0071877807726864335,0.0,0.01036475829123347,0.3538645484677391,Robert Balin,8,0.0071877807726864,0.0,0
David Mitchell,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,David Mitchell,1,0.0008984725965858,0.0,0
Barb Cowles,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Barb Cowles,17,0.0152740341419586,0.0,5
Bob Fass,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Bob Fass,17,0.0152740341419586,0.0,5
Daniel Dawson,27,0.02425876010781671,0.00013306569425555636,0.003252918208701219,0.3295211461341236,Daniel Dawson,27,0.0242587601078167,0.0001330656942555,5
Danny Goldberg Caryl Ratner,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Danny Goldberg Caryl Ratner,17,0.0152740341419586,0.0,5
George Krassner,31,0.027852650494159928,0.00025434854068221357,0.0033245033794622215,0.32993382133278876,George Krassner,31,0.0278526504941599,0.0002543485406822,5
Holly Krassner Dawson,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Holly Krassner Dawson,17,0.0152740341419586,0.0,5
Kevin Bright,28,0.025157232704402517,0.00016644292008367322,0.0032729847715717436,0.3296242181222794,Kevin Bright,28,0.0251572327044025,0.0001664429200836,5
Lee Quarnstrom,27,0.02425876010781671,0.00013306569425555636,0.003252918208701219,0.3295211461341236,Lee Quarnstrom,27,0.0242587601078167,0.0001330656942555,5
Linda W. Grossman,22,0.019766397124887692,9.360689910906468e-05,0.0031297112867199064,0.3290067515881758,Linda W. Grossman,22,0.0197663971248876,9.36068991090647e-05,5
Lonnie Martin,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Lonnie Martin,17,0.0152740341419586,0.0,5
Lynnie Tofte Fass,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Lynnie Tofte Fass,17,0.0152740341419586,0.0,5
Marie Moneysmith,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Marie Moneysmith,17,0.0152740341419586,0.0,5
Michael Simmons,27,0.02425876010781671,0.00013306569425555636,0.003252918208701219,0.3295211461341236,Michael Simmons,27,0.0242587601078167,0.0001330656942555,5
Samuel Leff,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Samuel Leff,17,0.0152740341419586,0.0,5
Steven Gaydos,20,0.017969451931716084,0.00011672143427655463,0.003080043238131319,0.3288014431628478,Steven Gaydos,20,0.017969451931716,0.0001167214342765,5
Reid I Weingarten,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Reid I Weingarten,1,0.0008984725965858,0.0,0
Danny,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Danny,14,0.0125786163522012,0.0,5
Daryl Cagle,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Daryl Cagle,14,0.0125786163522012,0.0,5
Harry Shearer,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Harry Shearer,14,0.0125786163522012,0.0,5
Howard Schultz,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Howard Schultz,14,0.0125786163522012,0.0,5
Jay Levin,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Jay Levin,14,0.0125786163522012,0.0,5
Lanny Swerdlow,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Lanny Swerdlow,14,0.0125786163522012,0.0,5
Larry Sloman,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Larry Sloman,14,0.0125786163522012,0.0,5
Tom Goldberg,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Tom Goldberg,14,0.0125786163522012,0.0,5
Walli Leff,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Walli Leff,14,0.0125786163522012,0.0,5
Lilly Sanchez,22,0.019766397124887692,1.3838411282471288e-05,0.03177922518232653,0.47255992167575206,Lilly Sanchez,22,0.0197663971248876,1.3838411282471288e-05,0
Ariana Fajardo Orshan,20,0.017969451931716084,4.367332318768956e-06,0.02947046901015342,0.4721364808857201,Ariana Fajardo Orshan,20,0.017969451931716,4.367332318768956e-06,0
Byung J. Pak,20,0.017969451931716084,4.367332318768956e-06,0.02947046901015342,0.4721364808857201,Byung J. Pak,20,0.017969451931716,4.367332318768956e-06,0
Emily Michot,20,0.017969451931716084,4.367332318768956e-06,0.02947046901015342,0.4721364808857201,Emily Michot,20,0.017969451931716,4.367332318768956e-06,0
Alexander Acosta,17,0.015274034141958671,1.01226239598997e-06,0.025351129789335253,0.47108119147828664,Alexander Acosta,17,0.0152740341419586,1.0122623959899705e-06,0
Julie K. Brown,17,0.015274034141958671,1.01226239598997e-06,0.025351129789335253,0.47108119147828664,Julie K. Brown,17,0.0152740341419586,1.0122623959899705e-06,0
Kenneth A. Marra,14,0.012578616352201259,0.0,0.023280155573751123,0.4691935108356755,Kenneth A. Marra,14,0.0125786163522012,0.0,0
Ben Sasse,15,0.013477088948787063,0.0,0.024131674530456733,0.47066039541622473,Ben Sasse,15,0.013477088948787,0.0,0
Debbie Wasserman Schultz,15,0.013477088948787063,0.0,0.024131674530456733,0.47066039541622473,Debbie Wasserman Schultz,15,0.013477088948787,0.0,0
DAVID SCHOEN,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,DAVID SCHOEN,1,0.0008984725965858,0.0,0
DeMilked,2,0.0017969451931716084,0.0,0.00015748620671608457,0.24348628127008481,DeMilked,2,0.0017969451931716,0.0,3
Terry,2,0.0017969451931716084,0.0,0.00015748620671608457,0.24348628127008481,Terry,2,0.0017969451931716,0.0,3
Ann Coulter,3,0.0026954177897574125,4.972178177010537e-07,0.012854945678978078,0.4742613075323705,Ann Coulter,3,0.0026954177897574,4.972178177010537e-07,5
Andrew Lourie,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Andrew Lourie,12,0.0107816711590296,0.0,0
Deborah Dale Pucillo,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Deborah Dale Pucillo,12,0.0107816711590296,0.0,0
Jonathan Biran,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Jonathan Biran,12,0.0107816711590296,0.0,0
Patrick Hunt,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Patrick Hunt,12,0.0107816711590296,0.0,0
Sarah Huckabee Sanders,12,0.01078167115902965,0.0,0.023996764638668358,0.47003060898168025,Sarah Huckabee Sanders,12,0.0107816711590296,0.0,0
Bill Palmer,1,0.0008984725965858042,0.0,0.0003903899605150798,0.321773626057077,Bill Palmer,1,0.0008984725965858,0.0,5
Nicholas Rib,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Nicholas Rib,1,0.0008984725965858,0.0,0
Matt Wilstein,3,0.0026954177897574125,0.0,0.00048498315371605646,0.32335336770080614,Matt Wilstein,3,0.0026954177897574,0.0,5
Sarah Silverman,3,0.0026954177897574125,0.0,0.00048498315371605646,0.32335336770080614,Sarah Silverman,3,0.0026954177897574,0.0,5
jeevacation,1,0.0008984725965858042,0.0,9.413034948527371e-40,0.0008984725965858042,jeevacation,1,0.0008984725965858,0.0,32
live:linkspirit,1,0.0008984725965858042,0.0,9.413034948527371e-40,0.0008984725965858042,live:linkspirit,1,0.0008984725965858,0.0,32
Eleanora Kennedy,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Eleanora Kennedy,8,0.0071877807726864,0.0,2
Jim Patterson,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Jim Patterson,8,0.0071877807726864,0.0,2
Joe Berlinger,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Joe Berlinger,8,0.0071877807726864,0.0,2
Lisa Bryant,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Lisa Bryant,8,0.0071877807726864,0.0,2
Tim Malloy,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Tim Malloy,8,0.0071877807726864,0.0,2
Timothy Jones,8,0.0071877807726864335,0.0,0.014927120714839108,0.4679434393147989,Timothy Jones,8,0.0071877807726864,0.0,2
The Sidney Hillman Foundation,3,0.0026954177897574125,0.0,0.015794510259931834,0.467320898153848,The Sidney Hillman Foundation,3,0.0026954177897574,0.0,0
Merwin Dela cruz,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,Merwin Dela cruz,2,0.0017969451931716,0.0,1
Mrisman02,7,0.006289308176100629,8.210474605869468e-06,0.0009924629216310113,0.3247484207509791,Mrisman02,7,0.0062893081761006,8.210474605869468e-06,5
Nick Kazan,5,0.004492362982929021,0.0,0.0005976644722405014,0.3236512977079015,Nick Kazan,5,0.004492362982929,0.0,5
Rebecca Risman,7,0.006289308176100629,8.210474605869468e-06,0.0009924629216310113,0.3247484207509791,Rebecca Risman,7,0.0062893081761006,8.210474605869468e-06,5
nick kazan,5,0.004492362982929021,0.0,0.0005854888358750211,0.32325417955120467,nick kazan,5,0.004492362982929,0.0,5
Kate Briquelet,4,0.0035938903863432167,0.0,0.014605691138117471,0.4679434393147989,Kate Briquelet,4,0.0035938903863432,0.0,0
Darren Indyke___________________________________,4,0.0035938903863432167,0.0,0.014584921401902363,0.467320898153848,Darren Indyke___________________________________,4,0.0035938903863432,0.0,0
Michael Wolffl,2,0.0017969451931716084,0.0,0.012723885193638726,0.4662870023614722,Michael Wolffl,2,0.0017969451931716,0.0,0
Andrew Atlas,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Andrew Atlas,3,0.0026954177897574,0.0,1
Morgan Stanley,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Morgan Stanley,3,0.0026954177897574,0.0,1
Mitchell Bard,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Mitchell Bard,1,0.0008984725965858,0.0,0
How To Academy,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,How To Academy,1,0.0008984725965858,0.0,0
Intelligence Squared,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Intelligence Squared,1,0.0008984725965858,0.0,0
Jonathan Farkasiiii,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jonathan Farkasiiii,1,0.0008984725965858,0.0,0
